pwsid,pws_name,county,state,recipient_name,total_srf_funding_10y,project_count_10y,most_recent_project_year,years_since_last_funding,funding_gap_flag,funding_match_confidence,funding_notes
OH4542212,JENKINS SUNOCO SERVICE STATION,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542312,JERSEY ELEMENTARY SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542412,JOHNSTOWN MFG. COMPANY,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542512,KRANER'S KORNER PWS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542612,TACO BELL-BUCKEYE LAKE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542712,DAIRY MART INC,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542812,LICKING COUNTY SAVINGS & LOAN,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542912,LICKING HEIGHTS HIGH SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4542915,LICKING HTS HIGH SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543012,LYND FRUIT FARM-MIGRANT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543112,LYNDS FRUIT FARM MARKET,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543212,MAPLES MOTEL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543312,MARKET BASKET,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543412,MARY ANN ELEMENTARY SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543512,MCDONALDS RESTAURANT 4326 PWS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543612,"MID-OHIO WAREHOUSE,INC.",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543712,MIDWAY GRILL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543812,MILLER UNITED METHODIST CHURCH,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4543912,CONES-N-CONCOTIONS INC,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544012,NEWTON ELEMENTARY SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544112,OBERTS TAVERN,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544212,OHIO HIGHWAY GARAGE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544312,"CMDR,GRANVILLE POST OHIO HPAT",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544412,OHIO ST GRANGE MUTUAL INSURNC,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544512,TRAVEL CENTERS OF AMERICA 39,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544612,OLDE SUMMIT TOWNE RESTAURANT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544712,OWENS CORNING FIBERGLAS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544812,OWENS CORNING FIBERGLAS #2,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4544912,"PRIN,STS PETER & PAUL HIGH SCH",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545012,"BUS.MGR,PINEKIRK NURSING HOME",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545212,PIONEER MOTEL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545312,"CONTRACT LUMBER, INC.",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545412,TRACTOR SUPPLY COMPANY PWS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545512,RACCOON VALLEY GOLF COURSE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545612,"GOLF GALAXY GOLFWORKS, INC.",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545712,HANOVER SUNOCO,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545812,RUNNYMEDE CORPORATION #1,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4545912,RUNNYMEDE CORPORATION #2,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546012,SHADES RESTAURANT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546112,"SUPT,SO WEST LICKING SCH DIST",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546212,SUMMIT SUNDAE SHOPPE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546312,RED ROOF INN PWS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546412,TACT INCORPORATED,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546512,THE OTHER END,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546612,THE TAVERN,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546712,TOBOSO ELEMENTARY SCHOOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546812,TRI-VILLAGE CHURCH OF CHRIST,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4546912,COATC PWS,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547012,VAN WEY SAND AND GRAVEL CO.,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547112,WAGRAM KING KONE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547212,WILLOW RUN GOLF COURSE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547312,WINDSONG WESTERN WORLD,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547412,10-20 DAIRY FREEZE,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547512,MASTODON GOLF CLUB,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547612,DRUMM'S CARRY OUT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547712,DUKE OIL STATION,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547812,HAAS VALLEY INN,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4547912,HANOVER COUNTRY DINER,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548012,ICE CREAM UNLIMITED,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548112,KAYO STATION,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548212,MILLER RANCH,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548312,"MANAGER,NATIONAL TRAIL RACEWAY",Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548412,PARADISE VALLEY,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548512,RICE BOWL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548612,ZAPS RESTAURANT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548712,AVONDALE MARINA,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548812,JACKTOWN PUB,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4548912,BEAN POT RESTAURANT,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549012,BEECHWOOD TRAILS RIDING CLUB,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549112,BUCKEYE LAKE DUKE/DUCHES,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549212,BSA CAMP FALLING ROCK-LOWER,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549312,BSA CAMP FALLING ROCK-UPPER,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549412,CAMP OBANNON,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549512,CAMP OHIO,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549612,4-H CAMP OHIO-CAMP,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549622,4-H CAMP OHIO-POOL,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549712,CAMP OHIO,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549812,CAMP WAKATOMIKA,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4549912,CAMP WAKATOMIKA,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4550012,TREAT COMPRESSOR STATION,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4550112,DILL'S DAIRY BAR,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4550212,FIRST COMMUNITY CHURCH,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
OH4550312,FRONTIER RANCH,Licking,OH,,0.0,0,,,unknown_no_staged_srf_record,unmatched,No Ohio SRF portal export was staged; do not interpret this as proof that the system has no SRF funding.
